,built_years,size,street_adress_code,dong_code,max(price),max(floor)
33950,2018,56.4,300000200311,1121510500,73000,5
33951,2018,56.83,300000700102,1138010600,57500,14
33952,2018,57.09,417242500008,1174010800,48500,7
33953,2018,57.23,411539600019,1123010600,34500,3
33954,2018,57.3,300000200311,1121510500,66900,3
33955,2018,57.34,300505500133,1141011900,60000,9
33956,2018,57.37,300000200311,1121510500,68800,9
33957,2018,57.98,411540100053,1123010600,44500,14
33958,2018,57.99,415126300010,1154510300,31000,7
33959,2018,58.24,411540100053,1123010600,45000,14
33960,2018,58.26,411510200032,1123010600,43000,7
33961,2018,58.55,415126300010,1154510300,33000,5
33962,2018,58.98,417242500008,1174010800,49500,5
33963,2018,59.02,411248500033,1121510500,40000,9
33964,2018,59.0362,300000800536,1141011800,66300,18
33965,2018,59.08,417242500008,1174010800,59000,8
33966,2018,59.1032,300000800536,1141011800,67000,19
33967,2018,59.12,411510200032,1123010600,35500,6
33968,2018,59.24,411540100053,1123010600,36400,14
33969,2018,59.3264,312100100089,1165010700,216000,25
33970,2018,59.35,312101900060,1165010600,237000,20
33971,2018,59.52,411539600019,1123010600,37550,3
33972,2018,59.52,411540100053,1123010600,48000,14
33973,2018,59.57,411540100053,1123010600,49300,14
33974,2018,59.59,311900200006,1159010200,100000,7
33975,2018,59.5905,311900200006,1159010200,128000,26
33976,2018,59.63,417242500008,1174010800,50900,3
33977,2018,59.78,311900200006,1159010200,105000,25
33978,2018,59.7827,311900200006,1159010200,137800,25
33979,2018,59.79,417242500008,1174010800,52000,3
33980,2018,59.8,311201000150,1141012000,110500,16
33981,2018,59.81,411554800011,1123010500,105000,23
33982,2018,59.84,413037500020,1135010600,59700,19
33983,2018,59.85,311200600029,1141011000,138000,20
33984,2018,59.85,413612100020,1141011000,144000,20
33985,2018,59.85,413612200017,1141011000,147500,19
33986,2018,59.86,411554800011,1123010500,130800,23
33987,2018,59.87,300003400341,1171011200,102000,4
33988,2018,59.87,417203400134,1174010300,117000,8
33989,2018,59.8718,311900600123,1159010500,148000,20
33990,2018,59.9,300000700102,1138010600,44800,3
33991,2018,59.9,413621900010,1141011000,152500,32
33992,2018,59.905,416319500057,1165010100,122000,10
33993,2018,59.91,311201000150,1141012000,110000,20
33994,2018,59.9173,311900200006,1159010200,128500,12
33995,2018,59.92,311101100033,1138011400,82500,15
33996,2018,59.92,311900200006,1159010200,104500,7
33997,2018,59.9207,312100100089,1165010700,224000,20
33998,2018,59.93,312101900060,1165010600,238800,25
33999,2018,59.93,417203400134,1174010300,120000,9
34000,2018,59.94,411554800011,1123010500,131500,29
34001,2018,59.95,312102400220,1165010700,193000,19
34002,2018,59.96,200501100345,1171010700,185000,20
34003,2018,59.96,311200600029,1141011000,142100,14
34004,2018,59.96,312200500629,1168010500,173000,11
34005,2018,59.9662,200501000291,1154510200,102500,44
34006,2018,59.9672,200501000291,1154510200,101600,42
34007,2018,59.968,200501000291,1154510200,100300,46
34008,2018,59.97,311200600029,1141011000,145000,19
34009,2018,59.97,410901500065,1120010700,150000,23
34010,2018,59.97,413612100020,1141011000,116000,4
34011,2018,59.97,416604100050,1168011400,180000,17
34012,2018,59.97,417203400134,1174010300,123700,23
34013,2018,59.9775,416319500057,1165010100,172000,15
34014,2018,59.98,300501400344,1120011200,145500,11
34015,2018,59.98,300502400545,1121510300,135000,22
34016,2018,59.98,311100300037,1138010700,100000,18
34017,2018,59.98,311100400064,1138010300,80000,2
34018,2018,59.98,311101100033,1138011400,73000,5
34019,2018,59.98,411506100030,1123010400,137500,21
34020,2018,59.98,415726400004,1159010700,142500,23
34021,2018,59.98,416604100050,1168011400,209000,22
34022,2018,59.9835,311201300136,1141011700,103000,19
34023,2018,59.99,311100400064,1138010300,91500,18
34024,2018,59.99,311101100033,1138011400,70300,13
34025,2018,59.99,311201000150,1141012000,109900,18
34026,2018,59.99,413937900098,1144010900,141000,24
34027,2018,59.99,415126300010,1154510300,30000,3
34028,2018,59.99,416604100050,1168011400,173000,17
34029,2018,59.9938,416319500057,1165010100,171000,12
34030,2018,61.5,415126300028,1154510300,33900,5
34031,2018,62.86,416917400038,1171010600,70800,15
34032,2018,64.84,411248500033,1121510500,68000,7
34033,2018,64.85,411248500033,1121510500,72000,5
34034,2018,66.52,413638800009,1141011100,53500,8
34035,2018,67.02,411510200032,1123010600,41000,4
34036,2018,71.65,416604100050,1168011400,212000,14
34037,2018,71.68,416604100050,1168011400,245000,24
34038,2018,71.9832,310101600177,1114017400,136000,6
34039,2018,75.82,300502400545,1121510300,119250,12
34040,2018,76.15,415126300028,1154510300,44500,6
34041,2018,78.48,312101900117,1165010600,286000,31
34042,2018,78.5,312101900117,1165010600,340000,30
34043,2018,79.62,413638800009,1141011100,57300,6
34044,2018,82.94,300000200311,1121510500,91000,7
34045,2018,84.13,300000200311,1121510500,108000,14
34046,2018,84.17,312101600104,1165010800,232300,29
34047,2018,84.408,200501000291,1154510200,136500,42
34048,2018,84.4182,312100100089,1165010700,279500,31
34049,2018,84.4317,311201300136,1141011700,114000,15
34050,2018,84.6849,312100100089,1165010700,230000,30
34051,2018,84.69,300501400344,1120011200,175000,11
34052,2018,84.69,310300100040,1120011200,147700,5
34053,2018,84.79,312101900117,1165010600,350000,30
34054,2018,84.8,311201300136,1141011700,118000,15
34055,2018,84.8,312101600104,1165010800,254000,21
34056,2018,84.82,300003400341,1171011200,128000,21
34057,2018,84.82,312101900117,1165010600,305000,21
34058,2018,84.82,413621900010,1141011000,175000,33
34059,2018,84.83,300501400344,1120011200,168000,14
34060,2018,84.85,411554800011,1123010500,148000,28
34061,2018,84.85,417203400134,1174010300,152000,24
34062,2018,84.86,413937900098,1144010900,149900,17
34063,2018,84.87,312101900060,1165010600,317000,28
34064,2018,84.8746,311900200006,1159010200,160000,25
34065,2018,84.88,300501400344,1120011200,180000,15
34066,2018,84.88,312102400220,1165010700,280000,21
34067,2018,84.89,413621900010,1141011000,170000,29
34068,2018,84.9,311201000150,1141012000,135700,12
34069,2018,84.9,410901500065,1120010700,180000,37
34070,2018,84.9,411554800011,1123010500,135000,20
34071,2018,84.9152,416319500057,1165010100,228000,15
34072,2018,84.92,300501400344,1120011200,185000,12
34073,2018,84.92,312101900060,1165010600,281000,25
34074,2018,84.93,311200600029,1141011000,168250,24
34075,2018,84.93,312102400220,1165010700,286000,26
34076,2018,84.93,413612100020,1141011000,162000,20
34077,2018,84.93,413612200017,1141011000,162000,18
34078,2018,84.9383,416319500057,1165010100,210000,15
34079,2018,84.94,300003400341,1171011200,138800,22
34080,2018,84.94,311201000150,1141012000,129300,15
34081,2018,84.95,200501100345,1171010700,218000,32
34082,2018,84.95,311200600029,1141011000,163500,22
34083,2018,84.95,311201000150,1141012000,129000,17
34084,2018,84.95,311900200006,1159010200,129000,12
34085,2018,84.95,312200500629,1168010500,261000,12
34086,2018,84.95,410901500065,1120010700,178000,25
34087,2018,84.95,413612100020,1141011000,157000,19
34088,2018,84.95,413612200017,1141011000,180000,20
34089,2018,84.9546,311900200006,1159010200,149000,11
34090,2018,84.96,200501100345,1171010700,203000,9
34091,2018,84.96,300501600170,1144010200,169300,23
34092,2018,84.96,312101600104,1165010800,255000,30
34093,2018,84.96,410901500065,1120010700,184500,36
34094,2018,84.97,200501100345,1171010700,213000,16
34095,2018,84.97,311201000150,1141012000,140000,16
34096,2018,84.97,311900200006,1159010200,124500,20
34097,2018,84.97,312101900060,1165010600,285000,23
34098,2018,84.97,416604100050,1168011400,274500,19
34099,2018,84.97,417203400134,1174010300,151000,19
34100,2018,84.9704,311900200006,1159010200,171000,26
34101,2018,84.9716,312100100089,1165010700,280000,33
34102,2018,84.9728,310101600177,1114017400,160000,10
34103,2018,84.9732,311900600123,1159010500,174000,16
34104,2018,84.9774,310101600177,1114017400,145000,7
34105,2018,84.98,200501100345,1171010700,220000,33
34106,2018,84.98,300502400545,1121510300,149500,22
34107,2018,84.98,311100300037,1138010700,116500,18
34108,2018,84.98,311100400064,1138010300,119000,17
34109,2018,84.98,311201000150,1141012000,129000,20
34110,2018,84.98,312101900060,1165010600,270000,3
34111,2018,84.98,410901500065,1120010700,174500,29
34112,2018,84.98,411506100030,1123010400,159500,29
34113,2018,84.98,413037500020,1135010600,83500,19
34114,2018,84.98,413612100020,1141011000,161000,20
34115,2018,84.98,413612200017,1141011000,170000,19
34116,2018,84.98,413937900098,1144010900,129500,2
34117,2018,84.98,415726400004,1159010700,170000,25
34118,2018,84.99,200501100345,1171010700,219000,30
34119,2018,84.99,300003400341,1171011200,142500,13
34120,2018,84.99,300501600170,1144010200,169000,8
34121,2018,84.99,311100400064,1138010300,112000,16
34122,2018,84.99,312200500629,1168010500,281000,26
34123,2018,84.99,413937900098,1144010900,149000,2
34124,2018,84.99,416604100050,1168011400,270000,18
34125,2018,84.9912,311900600123,1159010500,167000,23
34126,2018,95.49,311100400064,1138010300,110000,-1
34127,2018,98.45,312101900060,1165010600,285000,21
34128,2018,99.6,200501100345,1171010700,252500,27
34129,2018,99.92,312102400220,1165010700,301000,34
34130,2018,101.4632,300003400342,1171011200,160000,12
34131,2018,101.97,416604100050,1168011400,290000,25
34132,2018,101.99,416604100050,1168011400,288000,25
34133,2018,103.19,311201000150,1141012000,154000,12
34134,2018,103.32,312200500629,1168010500,350000,28
34135,2018,103.89,311201000150,1141012000,139800,11
34136,2018,106.5162,312100100089,1165010700,316000,16
34137,2018,107.8645,311900600123,1159010500,149500,4
34138,2018,108.24,417203400134,1174010300,170000,21
34139,2018,108.82,410901500065,1120010700,180000,19
34140,2018,108.93,410901500065,1120010700,218500,24
34141,2018,108.98,311900200006,1159010200,126600,8
34142,2018,108.9843,311900200006,1159010200,189200,27
34143,2018,110.2586,312100100089,1165010700,348000,30
34144,2018,110.44,200501100345,1171010700,258000,34
34145,2018,110.66,200501100345,1171010700,260000,33
34146,2018,111.01,312101600104,1165010800,274500,30
34147,2018,111.89,312101600104,1165010800,240000,11
34148,2018,112.8619,311201300136,1141011700,80000,18
34149,2018,112.95,312102400220,1165010700,320000,27
34150,2018,112.96,312102400220,1165010700,310000,17
34151,2018,114.81,311201000150,1141012000,139500,12
34152,2018,114.86,300501400344,1120011200,230000,12
34153,2018,114.89,300501400344,1120011200,228000,11
34154,2018,114.89,413612200017,1141011000,175000,17
34155,2018,114.94,312101900060,1165010600,368000,24
34156,2018,114.99,311100400064,1138010300,108500,15
34157,2018,119.31,413937900098,1144010900,209000,23
34158,2018,119.78,415126300010,1154510300,42000,4
34159,2018,121.71,416604100050,1168011400,310000,24
34160,2018,122.685,413037500020,1135010600,94000,17
34161,2018,122.69,413037500020,1135010600,67500,19
34162,2018,123.3,312200500629,1168010500,342000,20
34163,2018,125.38,311100400064,1138010300,127000,2
34164,2018,126.6211,416319500057,1165010100,250000,10
34165,2018,126.6226,416319500057,1165010100,250000,11
34166,2018,128.52,410901500065,1120010700,247000,30
34167,2018,130.92,312102400220,1165010700,360000,23
34168,2018,130.93,312102400220,1165010700,396000,33
34169,2018,133.0453,312100100089,1165010700,300000,9
34170,2018,134.27,312101600104,1165010800,300000,14
34171,2018,150.96,312102400220,1165010700,425000,26
34172,2018,151.09,416604100050,1168011400,357000,25
34173,2018,168.78,416604100050,1168011400,245000,1
34174,2018,210.5,416609600023,1168011800,565400,4
34175,2018,212.45,416609600023,1168011800,556600,2
34176,2018,213.94,416609600023,1168011800,537000,-1
34177,2019,10.78,311802200395,1156013200,14250,15
34178,2019,12.94,411527600016,1123010200,12800,12
34179,2019,12.95,300503200304,1126010200,15000,9
34180,2019,13.24,311802200395,1156013200,14000,6
34181,2019,13.42,311802200395,1156013200,14300,16
34182,2019,13.45,417238700040,1174010500,21400,14
34183,2019,13.8,311802200395,1156013200,14500,16
34184,2019,13.98,417238700040,1174010500,21400,14
34185,2019,14.0,417234900067,1174010500,14500,15
34186,2019,14.01,312400900006,1174010900,25000,6
34187,2019,14.02,312400900006,1174010900,20300,7
34188,2019,14.03,413315900008,1138010600,17600,12
34189,2019,14.12,417238700040,1174010500,21400,16
34190,2019,14.22,310002100461,1123010200,19100,20
34191,2019,14.33,417238700040,1174010500,21400,16
34192,2019,14.54,311802200395,1156013200,14400,16
34193,2019,14.69,310501900090,1123010500,13800,15
34194,2019,14.7145,300504600299,1129013800,13500,17
34195,2019,15.03,311802200395,1156013200,14300,16
34196,2019,15.05,417205100009,1174010900,16000,13
34197,2019,15.2144,300504600299,1129013800,13990,16
34198,2019,15.93,311802200395,1156013200,15000,16
34199,2019,16.13,310501900090,1123010500,14900,15
34200,2019,16.92,310400700170,1121510700,23000,6
34201,2019,17.07,417205100009,1174010900,17600,11
34202,2019,17.58,417205100009,1174010900,18500,13
34203,2019,17.9,413332200001,1138010300,16676,12
34204,2019,17.98,411839600011,1126010200,22250,10
34205,2019,18.13,310100200106,1114015400,23900,10
34206,2019,18.27,417205100009,1174010900,17400,8
34207,2019,18.43,310100200106,1114015400,24300,10
34208,2019,18.61,312201200113,1168010100,40120,14
34209,2019,19.39,417238700040,1174010500,28400,16
34210,2019,19.42,410954500019,1120010100,25800,10
34211,2019,19.82,411839600011,1126010200,22350,10
34212,2019,19.86,417234900067,1174010500,24500,16
34213,2019,20.69,417234900067,1174010500,25200,11
34214,2019,21.28,411839600011,1126010200,22200,10
34215,2019,22.14,300503200304,1126010200,19500,11
34216,2019,22.32,417234900067,1174010500,26600,16
34217,2019,22.46,310501900090,1123010500,23000,12
34218,2019,22.56,310400700170,1121510700,26000,6
34219,2019,22.59,200000800385,1123010600,27000,14
34220,2019,22.79,200000800385,1123010600,27200,13
34221,2019,22.81,417238700040,1174010500,29900,16
34222,2019,22.96,310501900090,1123010500,22900,14
34223,2019,23.1074,411837800026,1126010100,31000,1
34224,2019,23.11,411837800026,1126010100,31000,3
34225,2019,23.59,310101600045,1144010300,42000,14
34226,2019,23.7,200000800385,1123010600,27500,11
34227,2019,23.71,413332200001,1138010300,24845,12
34228,2019,23.88,416322500014,1165010800,40000,7
34229,2019,23.89,310101600045,1144010300,42500,14
34230,2019,23.95,410954500019,1120010100,31000,15
34231,2019,24.27,310101600045,1144010300,39700,14
34232,2019,24.27,310501900090,1123010500,24800,15
34233,2019,24.39,413330700003,1138010600,23000,10
34234,2019,24.41,413330700003,1138010600,26600,7
34235,2019,24.46,310501900090,1123010500,23200,8
34236,2019,24.76,410954500019,1120010100,30800,9
34237,2019,24.81,310002100461,1123010200,31000,16
34238,2019,24.89,310100200106,1114015400,32800,14
34239,2019,24.9,413332200001,1138010300,26844,12
34240,2019,25.13,310101600045,1144010300,39400,14
34241,2019,25.77,310101600045,1144010300,40000,14
34242,2019,25.96,300503200304,1126010200,22000,11
34243,2019,26.03,411826100028,1126010200,28000,5
34244,2019,26.14,410300600048,1114016500,25000,10
34245,2019,26.29,417238700040,1174010500,29900,16
34246,2019,26.35,413332200001,1138010300,28000,12
34247,2019,26.49,410300600048,1114016500,29800,9
34248,2019,26.81,200000800385,1123010600,29000,15
34249,2019,27.0,200000800385,1123010600,30300,16
34250,2019,27.04,200000800385,1123010600,26900,9
34251,2019,27.08,200000800385,1123010600,28500,16
34252,2019,27.14,200000800385,1123010600,27300,11
34253,2019,27.16,411839600033,1126010200,26800,14
34254,2019,27.23,310500800250,1123010400,31900,13
34255,2019,27.29,200000800385,1123010600,28300,13
34256,2019,27.31,300503200304,1126010200,29900,5
34257,2019,27.84,410300600048,1114016500,27000,11
34258,2019,27.97,413332200001,1138010300,28454,12
34259,2019,28.25,411839600033,1126010200,27800,13
34260,2019,28.27,200000800385,1123010600,28200,14
34261,2019,28.28,300503200304,1126010200,23000,10
34262,2019,28.44,310100200106,1114015400,36600,14
34263,2019,28.73,411527600016,1123010200,25800,12
34264,2019,28.84,413332200001,1138010300,28500,12
34265,2019,29.03,414825100011,1153010200,29000,8
34266,2019,29.07,412437900063,1130510300,23350,8
34267,2019,29.11,412437900063,1130510300,23750,8
34268,2019,29.28,212100200013,1165010100,74800,18
34269,2019,29.53,310501200107,1123010600,32000,10
34270,2019,29.57,411826100028,1126010200,28000,9
34271,2019,29.63,311700400337,1154510200,30500,15
34272,2019,29.68,411527600016,1123010200,29800,12
34273,2019,29.87,411527600016,1123010200,25800,11
34274,2019,29.98,411527600016,1123010200,26800,12
34275,2019,30.04,300503400374,1126010100,29900,12
34276,2019,30.61,300503400374,1126010100,30200,12
34277,2019,31.524,311300800037,1144012300,32000,10
34278,2019,31.551,311300800037,1144012300,29000,2
34279,2019,32.24,300503400374,1126010100,31650,12
34280,2019,32.38,413300100002,1138010700,29200,10
34281,2019,32.75,414825100011,1153010200,29400,14
34282,2019,33.01,300503400374,1126010100,32200,12
34283,2019,33.59,414239200009,1147010300,23700,2
34284,2019,34.41,413322600014,1138010700,35200,11
34285,2019,34.59,212100200013,1165010100,77500,25
34286,2019,35.34,414825100011,1153010200,33600,14
34287,2019,35.37,212100200013,1165010100,79200,17
34288,2019,35.53,212100200013,1165010100,88000,26
